ID:0	of_type	TY_laminar burning velocity measurement
ID:0	of_reactor	R_flame
ID:0	has_author	Author 80
ID:0	of_year	Y_2021
ID:0	of_target	T_CO2
ID:0	has_similarity	S_0.4
ID:0	has_uncertainty	U_1.0
ID:1	of_type	TY_concentration time profile measurement
ID:1	of_reactor	R_flow reactor
ID:1	has_author	Author 89
ID:1	of_year	Y_2019
ID:1	of_target	T_C0
ID:1	has_similarity	S_0.0
ID:1	has_uncertainty	U_0.2
ID:2	of_type	TY_burner stabilized flame speciation measurement
ID:2	of_reactor	R_flame
ID:2	has_author	Author 93
ID:2	of_year	Y_1989
ID:2	of_target	T_H20
ID:2	has_similarity	S_0.7
ID:2	has_uncertainty	U_0.3
ID:3	of_type	TY_outlet concentration measurement
ID:3	of_reactor	R_shock tube
ID:3	has_author	Author 47
ID:3	of_year	Y_2022
ID:3	of_target	T_CO2
ID:3	has_similarity	S_0.2
ID:3	has_uncertainty	U_0.1
ID:4	of_type	TY_outlet concentration measurement
ID:4	of_reactor	R_flow reactor
ID:4	has_author	Author 63
ID:4	of_year	Y_1985
ID:4	of_target	T_CH3
ID:4	has_similarity	S_1.0
ID:4	has_uncertainty	U_0.5
ID:5	of_type	TY_concentration time profile measurement
ID:5	of_reactor	R_flow reactor
ID:5	has_author	Author 20
ID:5	of_year	Y_1978
ID:5	of_target	T_NH3
ID:5	has_similarity	S_0.9
ID:5	has_uncertainty	U_0.3
ID:6	of_type	TY_burner stabilized flame speciation measurement
ID:6	of_reactor	R_flame
ID:6	has_author	Author 47
ID:6	of_year	Y_2021
ID:6	of_target	T_H20
ID:6	has_similarity	S_0.5
ID:6	has_uncertainty	U_0.5
ID:7	of_type	TY_ignition delay measurement
ID:7	of_reactor	R_shock tube
ID:7	has_author	Author 82
ID:7	of_year	Y_2025
ID:7	of_target	T_C0
ID:7	has_similarity	S_0.2
ID:7	has_uncertainty	U_0.6
ID:8	of_type	TY_ignition delay measurement
ID:8	of_reactor	R_rapid compression machine
ID:8	has_author	Author 93
ID:8	of_year	Y_1980
ID:8	of_target	T_H2S
ID:8	has_similarity	S_0.9
ID:8	has_uncertainty	U_0.6
ID:9	of_type	TY_outlet concentration measurement
ID:9	of_reactor	R_flow reactor
ID:9	has_author	Author 74
ID:9	of_year	Y_1960
ID:9	of_target	T_CO2
ID:9	has_similarity	S_1.0
ID:9	has_uncertainty	U_0.1
ID:10	of_type	TY_outlet concentration measurement
ID:10	of_reactor	R_shock tube
ID:10	has_author	Author 49
ID:10	of_year	Y_1959
ID:10	of_target	T_C7H8
ID:10	has_similarity	S_0.0
ID:10	has_uncertainty	U_0.1
ID:11	of_type	TY_concentration time profile measurement
ID:11	of_reactor	R_shock tube
ID:11	has_author	Author 33
ID:11	of_year	Y_1954
ID:11	of_target	T_C0
ID:11	has_similarity	S_0.7
ID:11	has_uncertainty	U_0.1
ID:12	of_type	TY_ignition delay measurement
ID:12	of_reactor	R_rapid compression machine
ID:12	has_author	Author 16
ID:12	of_year	Y_1980
ID:12	of_target	T_NH3
ID:12	has_similarity	S_1.0
ID:12	has_uncertainty	U_0.8
ID:13	of_type	TY_concentration time profile measurement
ID:13	of_reactor	R_flow reactor
ID:13	has_author	Author 67
ID:13	of_year	Y_1961
ID:13	of_target	T_CO2
ID:13	has_similarity	S_0.3
ID:13	has_uncertainty	U_0.2
ID:14	of_type	TY_concentration time profile measurement
ID:14	of_reactor	R_stirred reactor
ID:14	has_author	Author 56
ID:14	of_year	Y_2028
ID:14	of_target	T_C5H6
ID:14	has_similarity	S_0.4
ID:14	has_uncertainty	U_0.6
ID:15	of_type	TY_burner stabilized flame speciation measurement
ID:15	of_reactor	R_flame
ID:15	has_author	Author 28
ID:15	of_year	Y_2025
ID:15	of_target	T_H2S
